movieId,title,year,genres
25763,Pandora's Box,1929,Drama
25766,Crowd@ The,1928,Drama
25769,Steamboat Bill@ Jr.,1928,Comedy|Romance
25771,Andalusian Dog@ An,1929,Fantasy
25773,Little Caesar,1931,Crime|Drama
25777,Monkey Business,1931,Comedy
25788,Scarface,1932,Crime|Drama
25795,Dinner at Eight,1933,Comedy|Drama|Romance
25797,Gold Diggers of 1933,1933,Musical
25802,Son of Kong@ The,1933,Adventure|Comedy|Fantasy
25805,Atalante@ L',1934,Comedy|Drama|Romance
25807,Black Cat@ The,1934,Adventure|Crime|Horror|Thriller
25819,Mark of the Vampire,1935,Horror|Mystery
25820,Raven@ The,1935,Horror
25825,Fury,1936,Drama|Film-Noir
25826,Libeled Lady,1936,Comedy|Romance
25827,Mr. Deeds Goes to Town,1936,Comedy|Romance
25828,Petrified Forest@ The,1936,Crime|Drama|Romance
25830,Show Boat,1936,Comedy|Drama|Musical|Romance
25833,Camille,1936,Drama|Romance
25834,Captains Courageous,1937,Adventure|Drama
25835,Dead End,1937,Crime|Drama
25839,Nothing Sacred,1937,Comedy|Drama|Romance
25840,Prisoner of Zenda@ The,1937,Action|Adventure|Romance
25841,Stage Door,1937,Drama
25842,Topper,1937,Comedy|Fantasy|Romance
25850,Holiday,1938,Comedy|Drama|Romance
25852,Gaslight,1940,Mystery|Thriller
25855,Roaring Twenties@ The,1939,Crime|Drama|Thriller
25856,Wuthering Heights,1939,Drama|Romance
25865,Letter@ The,1940,Drama|Film-Noir
25866,Sea Hawk@ The,1940,Action|Adventure|Romance
25868,Ball of Fire,1941,Comedy|Romance
25870,Here Comes Mr. Jordan,1941,Comedy|Fantasy|Romance
25886,Random Harvest,1942,Drama|Romance
25891,Heaven Can Wait,1943,Comedy|Fantasy|Romance
25893,Memphis Belle: A Story of a Flying Fortress@ The,1944,Documentary|War
25898,Day of Wrath,1943,Drama
25899,Cover Girl,1944,Comedy|Musical
25901,Henry V,1944,Drama|War
25904,Ministry of Fear,1944,Drama|Film-Noir|Thriller
25905,Miracle of Morgan's Creek@ The,1944,Comedy|Romance
25906,Mr. Skeffington,1944,Drama|Romance
25916,They Were Expendable,1945,Drama|War
25918,Tree Grows in Brooklyn@ A,1945,Drama
25920,Blue Dahlia@ The,1946,Crime|Drama|Film-Noir|Mystery|Thriller
25923,Great Expectations,1946,Drama
25924,Humoresque,1946,Drama|Romance
25927,Stranger@ The,1946,Drama|Film-Noir|Thriller
25929,Nightmare Alley,1947,Drama|Film-Noir
25930,Odd Man Out,1947,Crime|Drama|Film-Noir|Thriller
25931,Road to Rio,1947,Adventure|Comedy|Musical|Romance
25937,Easter Parade,1948,Musical|Romance
25938,Fort Apache,1948,Western
25940,Lady from Shanghai@ The,1947,Drama|Film-Noir|Mystery
25941,Letter from an Unknown Woman,1948,Drama|Romance
25943,Naked City@ The,1948,Crime|Drama|Film-Noir|Mystery
25945,They Live by Night,1949,Crime|Film-Noir|Romance
25946,Three Musketeers@ The,1948,Action|Adventure|Drama|Romance
25947,Unfaithfully Yours,1948,Comedy
25951,In the Good Old Summertime,1949,Musical
25952,Letter to Three Wives@ A,1949,Comedy|Drama
25954,Orpheus,1950,Drama|Fantasy|Romance
25959,Annie Get Your Gun,1950,Comedy|Musical|Romance|Western
25961,Gunfighter@ The,1950,Action|Western
25962,King Solomon's Mines,1950,Action|Adventure|Romance
25971,Carrie,1952,Drama|Romance
25993,Magnificent Obsession,1954,Drama|Romance
25996,Star Is Born@ A,1954,Drama|Musical
25999,Wild One@ The,1953,Drama
26002,Confidential Report,1955,Crime|Drama|Mystery|Thriller
26003,Night and Fog,1955,Crime|Documentary|War
26025,Spirit of St. Louis@ The,1957,Adventure|Drama
26034,Last Hurrah@ The,1958,Drama
26038,Teacher's Pet,1958,Comedy|Romance
26051,Nun's Story@ The,1959,Drama
26052,Pickpocket,1959,Crime|Drama
26064,Bad Sleep Well@ The,1960,Drama|Thriller
26078,Advise and Consent,1962,Drama
26082,Harakiri,1962,Drama
26084,Music Man@ The,1962,Children|Comedy|Musical|Romance
26085,Mutiny on the Bounty,1962,Adventure|Drama|Romance
26101,McLintock!,1963,Comedy|Western
26106,New Kind of Love@ A,1963,Comedy
26111,Becket,1964,Drama
26113,Best Man@ The,1964,Comedy|Drama
26116,Hush... Hush@ Sweet Charlotte,1964,Horror|Thriller
26122,Onibaba,1964,Drama|Horror|War
26123,Robin and the 7 Hoods,1964,Comedy|Crime|Musical
26128,What a Way to Go!,1964,Comedy|Musical|Romance
26131,Battle of Algiers@ The,1966,Drama|War
26133,Charlie Brown Christmas@ A,1965,Animation|Children|Comedy
26139,In Harm's Way,1965,Drama|War
26144,Operation Crossbow,1965,Action|Adventure|War
26147,Thousand Clowns@ A,1965,Comedy|Drama|Romance
26148,Train@ The,1964,Action|Thriller|War
26150,Andrei Rublev,1969,Drama|War
26151,Au Hasard Balthazar,1966,Crime|Drama
26152,Batman,1966,Action|Adventure|Comedy
26163,Don't Look Back,1967,Documentary|Musical
26172,Point Blank,1967,Action|Crime|Drama|Thriller
26176,Titicut Follies,1967,Documentary|Drama
26178,Two for the Road,1967,Comedy|Drama|Romance
26188,Heart Is a Lonely Hunter@ The,1968,Drama
26189,I Love You@ Alice B. Toklas!,1968,Comedy
26198,Yours@ Mine and Ours,1968,Children|Comedy
26199,Alice's Restaurant,1969,Comedy|Drama
26203,Colossus: The Forbin Project,1970,Sci-Fi|Thriller
26208,My Night At Maud's,1969,Comedy|Drama|Romance
26219,Brewster McCloud,1970,Comedy
26230,On a Clear Day You Can See Forever,1970,Comedy|Musical|Romance
26240,Beguiled@ The,1971,Drama|Thriller|War
26241,Devils@ The,1971,Drama
26242,Duel,1971,Action|Mystery|Thriller
26246,Johnny Got His Gun,1971,Drama|War
26249,They Call Me Trinity,1971,Comedy|Western
26252,New Leaf@ A,1971,Comedy|Romance
26258,Topo@ El,1970,Fantasy|Western
26271,Lady Sings the Blues,1972,Drama|Musical
26283,Charley Varrick,1973,Crime|Drama|Thriller
26285,Dark Star,1974,Comedy|Sci-Fi|Thriller
26289,Emperor of the North,1973,Action|Drama|Thriller
26302,Scarecrow,1973,Drama
26313,California Split,1974,Comedy|Drama
26318,Phantom of Liberty@ The,1974,Comedy|Drama
26322,Gone in 60 Seconds,1974,Action|Crime|Drama
26324,Harry and Tonto,1974,Comedy|Drama
26325,Hearts and Minds,1974,Documentary|War
26326,Holy Mountain@ The,1973,Drama
26336,Adventure of Sherlock Holmes' Smarter Brother@ The,1975,Comedy|Crime|Mystery
26342,Farewell@ My Lovely,1975,Crime|Mystery|Thriller
26350,Passenger@ The,1975,Drama
26356,Supervixens,1975,Comedy|Thriller
26359,1900,1976,Drama|War
26375,Silver Streak,1976,Action|Comedy|Crime
26386,High Anxiety,1977,Comedy|Thriller
26388,Hound of the Baskervilles@ The,1978,Comedy|Crime|Mystery
26391,New York@ New York,1977,Drama|Musical|Romance
26393,Sorcerer,1977,Action|Thriller
26394,Turning Point@ The,1977,Drama|Romance
26398,Capricorn One,1978,Drama|Sci-Fi|Thriller
26403,Hobbit@ The,1977,Animation|Children|Fantasy
26413,Snake in the Eagle's Shadow,1978,Action|Comedy
26414,Wedding@ A,1978,Comedy|Drama
26422,Hair,1979,Comedy|Drama|Musical
26425,In-Laws@ The,1979,Action|Comedy
26431,Opening Night,1977,Drama
26444,Hitch Hikers Guide to the Galaxy@ The,1981,Adventure|Comedy|Sci-Fi
26462,Bad Boys,1983,Crime|Drama|Thriller
26464,Blue Thunder,1983,Action|Crime|Drama
26471,Eddie Murphy Delirious,1983,Comedy|Documentary
26476,Merry Christmas Mr. Lawrence,1983,Drama|War
26479,Pirates of Penzance@ The,1983,Adventure|Comedy|Musical|Romance
26485,Rumble Fish,1983,Drama
26487,Star 80,1983,Drama
26488,Star Chamber@ The,1983,Action|Crime|Drama|Thriller
26491,To Be or Not to Be,1983,Comedy|Romance|War
26492,Twilight Zone: The Movie,1983,Fantasy|Horror|Sci-Fi|Thriller
26502,Christmas Carol@ A,1984,Drama|Fantasy
26507,Dangerous Moves,1984,Drama|Thriller
26509,Electric Dreams,1984,Comedy|Drama|Romance|Sci-Fi
26521,Racing with the Moon,1984,Comedy|Drama|Romance
26524,Times of Harvey Milk@ The,1984,Documentary
26528,Anne of Green Gables,1985,Children|Drama
26547,Police Story,1985,Action|Comedy|Crime|Thriller
26554,Quiet Earth@ The,1985,Drama|Mystery|Sci-Fi
26555,Spies Like Us,1985,Comedy
26560,Unknown Soldier@ The,1985,Drama|War
26561,Vision Quest,1985,Drama|Romance
26562,White Nights,1985,Drama
26564,'Round Midnight,1986,Drama|Musical
26566,Best of Times@ The,1986,Comedy|Drama
26567,Club Paradise,1986,Comedy
26578,Sacrifice@ The,1986,Drama
26585,Better Tomorrow@ A,1986,Crime|Drama|Thriller
26587,Decalogue@ The,1989,Crime|Drama|Romance
26603,Prince of Darkness,1987,Fantasy|Horror|Sci-Fi|Thriller
26606,Chinese Ghost Story@ A,1987,Action|Fantasy|Horror|Romance
26612,Better Tomorrow II@ A,1987,Crime|Drama|Thriller
26614,Bourne Identity@ The,1988,Action|Adventure|Drama|Mystery|Thriller
26622,Dominick and Eugene,1988,Drama
26629,Killer Klowns from Outer Space,1988,Comedy|Horror|Sci-Fi
26649,Lonesome Dove,1989,Adventure|Drama|Western
26662,Kiki's Delivery Service,1989,Adventure|Animation|Children|Drama|Fantasy
26674,Prime Suspect,1991,Crime|Drama|Mystery|Thriller
26680,Cry-Baby,1990,Comedy|Musical|Romance
26686,Ghost Dad,1990,Comedy|Fantasy
26688,Hard to Kill,1990,Action|Crime|Drama
26693,It,1990,Drama|Fantasy|Horror|Mystery|Thriller
26694,Ju Dou,1990,Drama
26704,State of Grace,1990,Crime|Drama|Thriller
26712,35 Up,1991,Documentary
26713,Days of Being Wild,1990,Drama|Romance
26714,Across the Tracks,1991,Drama
26717,Begotten,1990,Drama|Horror
26720,Closet Land,1991,Drama|Thriller
26726,Dutch,1991,Comedy
26729,Hearts of Darkness: A Filmmakers Apocalypse,1991,Documentary
26743,Only Yesterday,1991,Animation|Drama
26744,Once Around,1991,Drama
26745,Other People's Money,1991,Comedy|Drama|Romance
26746,Out for Justice,1991,Action|Crime|Drama|Thriller
26750,Quigley Down Under,1990,Adventure|Drama|Western
26760,Wild Hearts Can't Be Broken,1991,Drama|Romance
26761,Prime Suspect 2,1992,Crime|Drama|Mystery|Romance|Thriller
26764,Captain America,1990,Action|Fantasy|Sci-Fi|Thriller|War
26770,Diggstown,1992,Drama
26776,Porco Rosso,1992,Adventure|Animation|Comedy|Fantasy|Romance
26782,Mambo Kings@ The,1992,Drama|Musical
26788,Story of Qiu Ju@ The,1992,Comedy|Drama
26791,Shining Through,1992,Drama|Romance|Thriller|War
26810,Bad Boy Bubby,1993,Drama
26812,Barbarians at the Gate,1993,Drama
26819,Fortress,1992,Action|Sci-Fi
26838,Snapper@ The,1993,Comedy|Drama
26840,Sonatine,1993,Action|Comedy|Crime|Drama
26842,Tai Chi Master,1993,Action|Adventure|Comedy|Drama
26865,Fist of Legend,1994,Action|Drama
26870,Major League II,1994,Comedy
26903,Whisper of the Heart,1995,Animation|Drama|Romance
26925,Cannibal! The Musical,1996,Comedy|Horror|Musical|Western
26928,Summer's Tale@ A,1996,Comedy|Drama|Romance
26939,Drifting Clouds,1996,Comedy|Drama
26962,American Perfekt,1997,Crime|Drama|Thriller
26965,Boxer@ The,1997,Drama|Thriller
26973,Snow White: A Tale of Terror,1997,Fantasy|Horror
26974,Gummo,1997,Drama
26999,Lion King II: Simba's Pride@ The,1998,Adventure|Animation|Children|Musical|Romance
27002,From the Earth to the Moon,1998,Action|Documentary|Drama|Thriller
27003,Beowulf,1999,Action|Horror|Sci-Fi
27005,Interview@ The,1998,Crime|Drama|Mystery|Thriller
27020,Gia,1998,Drama|Romance
27036,Merlin,1998,Action|Adventure|Drama|Fantasy|Romance
27044,Breast Men,1997,Comedy|Drama
27067,Pentagon Wars@ The,1998,Comedy|War
27073,Two Hands,1999,Comedy|Crime|Thriller
27075,Addams Family Reunion,1998,Children|Comedy|Fantasy
27155,Batman/Superman Movie@ The,1998,Action|Adventure|Animation|Children|Fantasy|Sci-Fi
27156,Neon Genesis Evangelion: The End of Evangelion,1997,Action|Animation|Drama|Fantasy|Sci-Fi
27162,He Died With a Felafel in His Hand,2001,Comedy
27170,Cherry Falls,2000,Comedy|Horror|Mystery
27171,Freeway II: Confessions of a Trickbaby,1999,Comedy|Crime|Drama|Thriller
27180,Joan of Arc,1999,Adventure|Drama
27186,Kirikou and the Sorceress,1998,Adventure|Animation|Children|Fantasy
27204,Cut,2000,Comedy|Horror|Mystery|Thriller
27251,10th Kingdom@ The,2000,Adventure|Comedy|Fantasy
27253,Extremely Goofy Movie@ An,2000,Animation|Children|Comedy
27266,2046,2004,Drama|Fantasy|Romance|Sci-Fi
27311,Batman Beyond: Return of the Joker,2000,Action|Animation|Crime|Sci-Fi|Thriller
27316,Ruang Talok 69,1999,Action|Comedy|Thriller
27317,Audition,1999,Drama|Horror|Mystery|Romance|Thriller
27329,Paradise Lost 2: Revelations,2000,Documentary
27338,Hole@ The,2001,Crime|Drama|Horror|Mystery|Thriller
27373,61*,2001,Drama
27391,Laramie Project@ The,2002,Crime|Drama
27397,Joint Security Area,2000,Crime|Drama|Mystery|Thriller|War
27408,Ripley's Game,2002,Drama|Thriller
27410,Conspiracy,2001,Drama|War
27416,Jalla! Jalla!,2000,Comedy|Drama|Romance
27420,Teknolust,2002,Comedy|Drama|Romance|Sci-Fi
27423,O Auto da Compadecida,2000,Adventure|Comedy
27434,Darkness,2002,Horror|Mystery
27478,Ali G Indahouse,2002,Comedy
27482,Cube 2: Hypercube,2002,Horror|Mystery|Sci-Fi
27515,Balzac and the Little Chinese Seamstress,2002,Drama|Romance
27544,Waterboys,2001,Comedy
27555,Fubar,2002,Comedy
27564,Sex Is Comedy,2002,Comedy|Drama|Romance
27584,Dead End,2003,Comedy|Horror|Mystery|Thriller
27592,Sympathy for Mr. Vengeance,2002,Crime|Drama
27595,Jesus Christ Vampire Hunter,2001,Action|Comedy|Horror|Musical
27604,Suicide Club,2001,Horror|Mystery|Thriller
27611,Battlestar Galactica,2003,Drama|Sci-Fi|War
27619,Lion King 1½@ The,2004,Adventure|Animation|Children|Comedy
27648,Bright Young Things,2003,Comedy|Drama
27660,Animatrix@ The,2003,Action|Animation|Drama|Sci-Fi
27664,Brown Bunny@ The,2003,Drama
27685,Bring It On Again,2004,Comedy
27689,Crimson Rivers 2: Angels of the Apocalypse,2004,Action|Crime|Thriller
27695,Nicotina,2003,Action|Comedy|Drama
27700,Evil,2003,Drama
27704,Battle Royale 2: Requiem,2003,Action|Drama|Thriller|War
27706,Lemony Snicket's A Series of Unfortunate Events,2004,Adventure|Children|Comedy|Fantasy
27716,Green Butchers@ The,2003,Comedy|Crime|Drama|Romance
27717,Pearls and Pigs,2003,Comedy
27721,Very Long Engagement@ A,2004,Drama|Mystery|Romance|War
27722,Last Life in the Universe,2003,Drama|Romance
27727,Head-On,2004,Drama|Romance
27728,Ghost in the Shell 2: Innocence,2004,Action|Animation|Drama|Sci-Fi|Thriller
27731,Cat Returns@ The,2002,Adventure|Animation|Children|Fantasy
27735,Unstoppable,2004,Action|Adventure|Comedy|Drama|Thriller
27741,Twilight Samurai@ The,2002,Drama|Romance
27758,Easy Riders@ Raging Bulls: How the Sex@ Drugs and Rock 'N' Roll Generation Saved Hollywood,2003,Documentary
27765,Trauma,2004,Drama|Mystery|Thriller
27768,Intimate Strangers,2004,Drama
27772,Ju-on: The Grudge,2002,Horror
27773,Old Boy,2003,Mystery|Thriller
27776,Red Lights,2004,Drama
27778,Ginger Snaps Back: The Beginning,2004,Fantasy|Horror
27784,One Missed Call,2003,Horror|Mystery
27788,Jacket@ The,2005,Drama|Mystery|Sci-Fi|Thriller
27790,Millions,2004,Children|Comedy|Crime|Drama|Fantasy
27797,Man Who Copied@ The,2003,Comedy|Crime|Drama|Romance
27800,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,2003,Adventure|Animation|Fantasy|Musical|Sci-Fi
27801,Ong-Bak: The Thai Warrior,2003,Action|Thriller
27803,Sea Inside@ The,2004,Drama
27808,Spanglish,2004,Comedy|Drama|Romance
27815,Chorus@ The,2004,Drama
27816,Saints and Soldiers,2003,Action|Adventure|Drama|War
27820,Story of the Weeping Camel@ The,2003,Documentary|Drama
27821,Interpreter@ The,2005,Drama|Thriller
27822,Open Water,2003,Drama|Thriller
27826,Touch of Pink,2004,Comedy|Drama|Romance
27831,Layer Cake,2004,Crime|Drama|Thriller
27833,Silver City,2004,Comedy|Drama|Mystery|Thriller
27834,Return@ The,2003,Drama
27837,Flight of the Phoenix,2004,Action|Adventure
27838,Mean Creek,2004,Drama|Thriller
27839,Ring Two@ The,2005,Drama|Horror|Mystery|Thriller
27846,Corporation@ The,2003,Documentary
27847,Game Over: Kasparov and the Machine,2003,Documentary
27850,Yes Men@ The,2003,Documentary
27851,Fond Kiss@ A,2004,Drama|Romance
27864,She Hate Me,2004,Comedy|Drama
27865,Azumi,2003,Action|Adventure|Drama|Thriller
27867,Football Factory@ The,2004,Action|Drama
27869,Tae Guk Gi: The Brotherhood of War,2004,Action|Drama|War
27873,Metallica: Some Kind of Monster,2004,Documentary
27878,Born into Brothels,2004,Documentary
27879,DiG!,2004,Documentary
27882,Riding Giants,2004,Documentary
27888,When Will I Be Loved,2004,Drama
27899,What the #$*! Do We Know!?,2004,Comedy|Documentary|Drama
27904,Scanner Darkly@ A,2006,Animation|Drama|Mystery|Sci-Fi|Thriller
27912,Outfoxed: Rupert Murdoch's War on Journalism,2004,Documentary
27922,Jerry Seinfeld: 'I'm Telling You for the Last Time',1998,Comedy|Documentary
30701,Chimes at Midnight,1965,Comedy|Drama|War
30707,Million Dollar Baby,2004,Drama
30712,Narrow Margin@ The,1952,Crime|Drama|Film-Noir
30721,Hell Is for Heroes,1962,Drama|War
30742,Some Came Running,1958,Drama|Romance
30749,Hotel Rwanda,2004,Drama|War
30793,Charlie and the Chocolate Factory,2005,Adventure|Children|Comedy|Fantasy|IMAX
30798,Auggie Rose,2000,Drama|Mystery|Thriller
30800,Wrong Box@ The,1966,Comedy
30803,3-Iron,2004,Drama|Romance
30810,Life Aquatic with Steve Zissou@ The,2004,Adventure|Comedy|Fantasy
30812,Aviator@ The,2004,Drama
30816,Phantom of the Opera@ The,2004,Drama|Musical|Romance
30818,Beyond the Sea,2004,Drama|Musical
30820,Woodsman@ The,2004,Drama
30822,In Good Company,2004,Comedy|Drama
30825,Meet the Fockers,2004,Comedy
30846,Assassination of Richard Nixon@ The,2004,Crime|Drama|Thriller
30848,Love Song for Bobby Long@ A,2004,Drama
30850,Merchant of Venice@ The,2004,Drama
30883,Fat Albert,2004,Comedy|Fantasy
30892,In the Realms of the Unreal,2004,Animation|Documentary
30894,White Noise,2005,Drama|Horror|Mystery|Sci-Fi|Thriller
30898,Upside of Anger@ The,2005,Comedy|Drama|Romance
30942,Arrowhead,1953,Drama|Western
30949,Grateful Dead Movie@ The,1977,Documentary|Musical
30952,Last Train from Gun Hill,1959,Drama|Western
30994,Little Miss Marker,1980,Comedy|Drama
30996,Little Miss Marker,1934,Comedy|Drama
31000,Sweet Liberty,1986,Comedy
31030,I Remember Mama,1948,Children|Drama
31032,Last Horror Movie@ The,2003,Horror|Thriller
31035,Testament,1983,Drama
31047,Jinxed!,1982,Comedy
31079,Son of Godzilla,1967,Sci-Fi
31083,Man Trouble,1992,Comedy|Romance
31116,Sergeant York,1941,Drama|War
31123,Ruby & Quentin,2003,Comedy|Crime
31133,Deathwatch,2002,Drama|Horror|Thriller|War
31162,Life and Death of Peter Sellers@ The,2004,Comedy|Drama
31184,Appleseed,2004,Action|Animation|Fantasy|Sci-Fi
31188,Milky Way@ The,1969,Comedy|Drama
31193,Many Adventures of Winnie the Pooh@ The,1977,Animation|Children|Musical
31221,Elektra,2005,Action|Adventure|Crime|Drama
31223,Racing Stripes,2005,Children|Comedy
31225,Coach Carter,2005,Drama
31247,Fighting Sullivans@ The,1944,Drama
31251,Iceman,1984,Drama|Sci-Fi
31255,Ice Station Zebra,1968,Action|Thriller
31260,Boys Town,1938,Drama
31290,Beastmaster 2: Through the Portal of Time,1991,Action|Adventure|Fantasy|Sci-Fi
31347,Christmas in July,1940,Comedy|Romance
31367,Chase@ The,1994,Action|Adventure|Comedy|Crime|Romance|Thriller
31410,Downfall,2004,Drama|War
31413,White Sound@ The,2001,Drama
31420,Assault on Precinct 13,2005,Action|Crime|Drama|Thriller
31422,Are We There Yet?,2005,Children|Comedy
31424,Alone in the Dark,2005,Action|Horror|Sci-Fi|Thriller
31427,Hide and Seek,2005,Horror|Mystery|Thriller
31431,Boogeyman,2005,Drama|Horror|Mystery|Thriller
31433,Wedding Date@ The,2005,Comedy|Romance
31435,Rory O'Shea Was Here,2004,Drama
31437,Nobody Knows,2004,Drama
31445,Employee of the Month,2004,Comedy|Drama
31467,Great White Hope@ The,1970,Action|Drama
31485,Professionals@ The,1966,Western
31502,Salem's Lot,1979,Drama|Horror|Mystery|Thriller
31522,Marriage of Maria Braun@ The,1979,Drama
31528,Beau Geste,1939,Action|Adventure|Drama|War
31539,Overnight,2003,Documentary
31553,Double Dragon,1994,Action|Adventure|Sci-Fi
31584,Rosenstrasse,2003,Drama|War
31617,El Cid,1961,Action|Adventure|Drama|Romance|War
31658,Howl's Moving Castle,2004,Adventure|Animation|Fantasy|Romance
31660,Steamboy,2004,Action|Animation|Drama|Sci-Fi
31685,Hitch,2005,Comedy|Romance
31687,Pooh's Heffalump Movie,2005,Animation|Children
31689,Inside Deep Throat,2005,Documentary
31694,Bride & Prejudice,2004,Comedy|Musical|Romance
31696,Constantine,2005,Action|Fantasy|Horror|Thriller
31698,Son of the Mask,2005,Adventure|Children|Comedy|Fantasy
31700,Because of Winn-Dixie,2005,Children|Comedy|Drama
31724,Pauly Shore Is Dead,2003,Comedy
31737,Bunny Lake Is Missing,1965,Mystery|Thriller
31770,Night and the City,1950,Film-Noir|Thriller
31785,Frozen Land,2005,Drama
31804,Night Watch,2004,Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller
31807,Dot the I,2003,Drama|Film-Noir|Thriller
31854,Morocco,1930,Drama|Romance
31867,Man of the House,2005,Action|Comedy
31878,Kung Fu Hustle,2004,Action|Comedy
31903,Zelary,2003,Drama|Romance
31921,Seven-Per-Cent Solution@ The,1976,Adventure|Comedy|Crime|Drama|Mystery|Thriller
31923,Three Musketeers@ The,1973,Action|Adventure|Comedy
31930,Masculin Féminin,1966,Drama
31934,Four Feathers@ The,1939,Adventure|War
31973,Germany Year Zero,1948,Drama|War
32009,Tyler Perry's Diary of a Mad Black Woman,2005,Comedy|Drama|Romance
32011,Cursed,2005,Horror|Thriller
32017,Pacifier@ The,2005,Action|Comedy
32019,Be Cool,2005,Comedy|Crime|Musical
32022,Gunner Palace,2004,Documentary|War
32025,Walk on Water,2004,Drama|Thriller
32029,Hostage,2005,Action|Crime|Drama|Thriller
32031,Robots,2005,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX
32058,Class Action,1991,Drama
32076,Godzilla vs. The Sea Monster,1966,Action|Adventure|Fantasy|Sci-Fi
32078,Godzilla vs. Mechagodzilla II,1993,Action|Drama|Sci-Fi
32116,Oh@ God! You Devil,1984,Comedy
32128,Blackball,2003,Comedy|Drama
32139,Agony and the Ecstasy@ The,1965,Drama
32141,Return to Peyton Place,1961,Drama
32151,It Happened to Jane,1959,Comedy
32160,Twentieth Century,1934,Comedy
32162,My Sister Eileen,1955,Comedy|Musical|Romance
32174,Green Berets@ The,1968,Action|Drama|War
32179,Elevator to the Gallows,1958,Crime|Drama|Thriller
32213,Cube Zero,2004,Horror|Mystery|Sci-Fi|Thriller
32234,Julia,1977,Drama
32261,Thirty Seconds Over Tokyo,1944,Drama|War
32289,Ice Princess,2005,Children|Comedy|Drama
32291,Melinda and Melinda,2004,Comedy|Drama
32296,Miss Congeniality 2: Armed and Fabulous,2005,Adventure|Comedy|Crime
32298,Guess Who,2005,Comedy|Romance
32302,League of Ordinary Gentlemen@ A,2004,Documentary
32325,Yanks,1979,Drama|Romance|War
32347,Barbary Coast,1935,Adventure|Drama|Romance|Western
32349,Stella Dallas,1937,Drama
32361,Come and Get It,1936,Drama
32369,Panic in the Streets,1950,Crime|Drama|Film-Noir|Thriller
32371,Call Northside 777,1948,Crime|Drama|Film-Noir
32381,Bells Are Ringing,1960,Comedy|Musical|Romance
32383,Finian's Rainbow,1968,Fantasy|Musical
32387,Sword of Doom@ The,1966,Action|Drama
32392,800 Bullets,2002,Comedy|Crime|Drama|Western
32464,City of Hope,1991,Drama
32469,We're No Angels,1955,Comedy|Crime|Drama
32493,End of the Century: The Story of the Ramones,2003,Documentary|Musical
32582,Wild Parrots of Telegraph Hill@ The,2003,Documentary
32584,Ballad of Jack and Rose@ The,2005,Drama
32587,Sin City,2005,Action|Crime|Film-Noir|Mystery|Thriller
32589,Beauty Shop,2005,Comedy
32596,Sahara,2005,Action|Adventure|Comedy
32598,Fever Pitch,2005,Comedy|Romance
32627,Rhinestone,1984,Comedy
32657,Man Who Planted Trees@ The,1987,Animation|Drama
32666,National Lampoon's Lady Killers,2003,Comedy
32668,Blind Horizon,2003,Drama|Thriller
32674,Islands in the Stream,1977,Drama
32721,Battle of the Bulge,1965,Action|Drama|War
32728,Little Girl Who Lives Down the Lane@ The,1976,Drama|Mystery|Thriller
32743,Ringu 0: Bâsudei,2000,Drama|Horror|Thriller
32770,Brothers,2004,Drama
32781,Hawaii,1966,Drama
32840,Vincent,1982,Animation
32862,With Six You Get Eggroll,1968,Comedy|Romance
32882,Big Store@ The,1941,Comedy|Musical
32892,Ivan's Childhood,1962,Drama|War
32898,Trip to the Moon@ A,1902,Action|Adventure|Fantasy|Sci-Fi
32914,Carrie,2002,Drama|Horror|Thriller
32999,Wilson,1944,Drama
33004,Hitchhiker's Guide to the Galaxy@ The,2005,Adventure|Comedy|Sci-Fi
33036,Eiger Sanction@ The,1975,Action|Adventure|Drama|Thriller
33072,F for Fake,1973,Documentary|Mystery
33085,Amityville Horror@ The,2005,Horror|Thriller
33113,Act of Violence,1948,Drama|Film-Noir|Thriller
33138,Palindromes,2004,Adventure|Comedy|Drama
33145,Lot Like Love@ A,2005,Comedy|Drama|Romance
33154,Enron: The Smartest Guys in the Room,2005,Documentary
33158,xXx: State of the Union,2005,Action|Crime|Thriller
33162,Kingdom of Heaven,2005,Action|Drama|Romance|War
33164,House of Wax,2005,Horror|Thriller
33166,Crash,2004,Crime|Drama
33168,Jiminy Glick in La La Wood,2004,Comedy|Mystery
33171,Mysterious Skin,2004,Drama|Mystery
33237,San Francisco,1936,Drama|Musical|Romance
33288,Kes,1969,Drama
33294,Vampire Hunter D,1985,Animation|Fantasy|Horror
33312,Cocoanuts@ The,1929,Comedy|Musical
33340,Kids Return,1996,Drama
33358,Off the Map,2003,Comedy|Drama
33410,Crackerjack,2002,Comedy
33421,Dear Wendy,2005,Drama
33424,List of Adrian Messenger@ The,1963,Crime|Drama|Mystery
33437,Unleashed,2005,Action|Crime|Drama|Thriller
33451,Ugly@ Dirty and Bad,1976,Comedy|Drama
33463,DuckTales: The Movie - Treasure of the Lost Lamp,1990,Adventure|Animation|Children|Comedy|Fantasy
33493,Star Wars: Episode III - Revenge of the Sith,2005,Action|Adventure|Sci-Fi
33495,Kicking & Screaming,2005,Comedy
33499,Monster-in-Law,2005,Comedy|Romance
33558,Snow Walker@ The,2003,Adventure|Drama
33585,9 Songs,2004,Drama|Romance
33592,Bad Guy,2001,Drama
